date,lat,lon,sic_t,sic_t1,sic_t2,sic_t7,wind_speed,wind_dir,temp,current_u,current_v,sst,lat_factor,seasonal,target_24h,target_48h,target_72h
2026-08-14,-64.29,-95.29,0.3137,0.2689,0.3068,0.2105,11.51,230.9,-13.5,0.1041,-0.0831,3.6,0.3714,0.9812,0.2685,0.2212,0.2618
2026-08-14,-64.29,-74.12,0.3028,0.2801,0.2638,0.2448,17.5,218.0,-14.4,0.2897,-0.0842,3.8,0.3714,0.9812,0.2043,0.1931,0.2304
2026-08-14,-64.29,-52.94,0.2864,0.2284,0.2543,0.3195,16.42,285.4,-14.4,0.3143,0.1124,4.3,0.3714,0.9812,0.2866,0.3402,0.2857
2026-08-14,-64.29,-31.76,0.304,0.2589,0.3522,0.3518,7.49,292.6,-16.0,0.3913,-0.1256,4.0,0.3714,0.9812,0.3776,0.3071,0.3559
2026-08-14,-64.29,-10.59,0.3354,0.3805,0.3897,0.4059,15.74,297.0,-17.3,0.4387,-0.132,4.0,0.3714,0.9812,0.3255,0.3746,0.3391
2026-08-14,-64.29,10.59,0.3341,0.3569,0.4468,0.3876,10.42,196.3,-15.8,0.2462,-0.1442,4.2,0.3714,0.9812,0.4925,0.3408,0.4154
2026-08-14,-64.29,31.76,0.3888,0.3785,0.4318,0.3423,12.74,62.0,-12.0,0.4422,0.0715,5.4,0.3714,0.9812,0.4624,0.4114,0.442
2026-08-14,-64.29,52.94,0.4386,0.3883,0.4385,0.3869,14.41,37.3,-6.7,0.2513,-0.0665,4.0,0.3714,0.9812,0.3997,0.3973,0.4342
2026-08-14,-64.29,74.12,0.4335,0.4945,0.467,0.3696,5.79,216.6,-12.8,0.4373,-0.1157,2.6,0.3714,0.9812,0.4126,0.3388,0.4785
2026-08-14,-64.29,95.29,0.4918,0.4635,0.3793,0.3732,7.86,30.7,-15.5,0.1553,0.0549,3.8,0.3714,0.9812,0.4187,0.4538,0.4978
2026-08-14,-64.29,116.47,0.4109,0.4189,0.3919,0.415,6.72,151.7,-14.5,0.4266,-0.0353,3.3,0.3714,0.9812,0.3923,0.4246,0.3434
2026-08-14,-64.29,137.65,0.4538,0.4049,0.3293,0.3934,10.47,143.3,-11.1,0.4474,-0.0185,4.7,0.3714,0.9812,0.3938,0.3301,0.3816
2026-08-14,-64.29,158.82,0.3564,0.2763,0.3419,0.2308,8.91,296.9,-16.0,0.1994,0.1606,3.8,0.3714,0.9812,0.3099,0.2758,0.3487
2026-08-14,-64.29,180.0,0.2512,0.2438,0.3276,0.3561,13.34,254.8,-9.8,0.3773,-0.1425,2.8,0.3714,0.9812,0.2379,0.3068,0.3455
2026-08-14,-62.86,-180.0,0.1807,0.2733,0.2512,0.2324,17.72,239.2,-9.8,0.3206,0.1852,6.0,0.3143,0.9812,0.227,0.1725,0.1859
2026-08-14,-62.86,-158.82,0.195,0.1609,0.2069,0.1499,11.64,90.0,-8.2,0.4433,0.0754,2.6,0.3143,0.9812,0.1443,0.1569,0.1521
2026-08-14,-62.86,-137.65,0.1627,0.1009,0.1291,0.15,5.56,293.4,-14.5,0.4435,-0.0072,5.8,0.3143,0.9812,0.236,0.1739,0.1707
2026-08-14,-62.86,-116.47,0.226,0.1439,0.0933,0.2262,12.61,268.5,-11.4,0.2796,0.1444,4.0,0.3143,0.9812,0.1553,0.1816,0.1884
2026-08-14,-62.86,-95.29,0.2187,0.1981,0.1542,0.2166,16.6,256.0,-9.0,0.132,0.0198,3.2,0.3143,0.9812,0.0873,0.1731,0.1973
2026-08-14,-62.86,-74.12,0.2089,0.1769,0.2238,0.233,12.49,127.0,-12.3,0.238,0.0282,3.7,0.3143,0.9812,0.2749,0.214,0.2342
2026-08-14,-62.86,-52.94,0.3465,0.2912,0.3032,0.2278,8.04,189.9,-15.7,0.2662,0.3558,5.8,0.3143,0.9812,0.252,0.2303,0.2632
2026-08-14,-62.86,-31.76,0.282,0.2768,0.2747,0.2452,9.43,345.7,-7.3,0.3583,0.0111,6.2,0.3143,0.9812,0.2359,0.3142,0.189
2026-08-14,-62.86,-10.59,0.2532,0.3302,0.355,0.3383,12.96,163.3,-4.9,0.3189,0.1825,4.6,0.3143,0.9812,0.3171,0.2541,0.3384
2026-08-14,-62.86,10.59,0.3642,0.406,0.3913,0.3271,16.21,161.1,-6.3,0.2278,-0.1584,5.6,0.3143,0.9812,0.3745,0.2935,0.4014
2026-08-14,-62.86,31.76,0.4086,0.401,0.2683,0.3749,15.62,17.2,-12.6,0.1402,0.249,3.6,0.3143,0.9812,0.4179,0.3421,0.3423
2026-08-14,-62.86,52.94,0.4356,0.383,0.432,0.4213,11.16,158.6,-13.8,0.1541,0.0007,4.2,0.3143,0.9812,0.4479,0.4135,0.5029
2026-08-14,-62.86,74.12,0.3426,0.4422,0.3647,0.3542,16.71,177.8,-9.9,0.1127,0.1788,5.7,0.3143,0.9812,0.4135,0.3589,0.4502
2026-08-14,-62.86,95.29,0.2889,0.2957,0.2854,0.3253,8.22,214.4,-10.7,0.2988,0.0522,3.8,0.3143,0.9812,0.3266,0.3271,0.3406
2026-08-14,-62.86,116.47,0.3278,0.3069,0.3602,0.3434,8.09,211.4,-11.2,0.1055,0.3811,5.4,0.3143,0.9812,0.3103,0.2808,0.2826
2026-08-14,-62.86,137.65,0.3049,0.2777,0.381,0.3042,8.72,130.1,-14.0,0.3695,0.0441,4.6,0.3143,0.9812,0.3444,0.2986,0.3401
2026-08-14,-62.86,158.82,0.2552,0.2367,0.3412,0.2199,7.57,355.9,-11.6,0.1927,-0.0565,4.5,0.3143,0.9812,0.2822,0.1941,0.1982
2026-08-14,-62.86,180.0,0.2378,0.2169,0.203,0.2005,14.61,42.5,-12.5,0.1439,-0.1618,4.2,0.3143,0.9812,0.2294,0.1453,0.2377
2026-08-14,-61.43,-180.0,0.1176,0.1395,0.1656,0.1692,5.06,37.2,-10.3,0.1654,-0.0138,3.9,0.2571,0.9812,0.2647,0.2537,0.1618
2026-08-14,-61.43,-158.82,0.2121,0.1764,0.2053,0.1616,10.85,173.6,-7.8,0.124,0.1597,4.4,0.2571,0.9812,0.193,0.1407,0.1559
2026-08-14,-61.43,-137.65,0.1731,0.1162,0.1241,0.1812,8.19,238.3,-7.2,0.1299,-0.1287,5.4,0.2571,0.9812,0.1179,0.1241,0.1611
2026-08-14,-61.43,-116.47,0.1431,0.1299,0.0825,0.131,17.82,350.3,-9.2,0.3286,-0.0354,5.9,0.2571,0.9812,0.0675,0.1999,0.225
2026-08-14,-61.43,-95.29,0.1199,0.1382,0.178,0.1384,14.37,75.0,-7.0,0.2782,-0.0584,5.9,0.2571,0.9812,0.2521,0.0874,0.16
2026-08-14,-61.43,-74.12,0.1954,0.2069,0.1297,0.1826,9.48,40.3,-15.5,0.3442,0.3971,4.7,0.2571,0.9812,0.1869,0.1646,0.1553
2026-08-14,-61.43,-52.94,0.1805,0.1151,0.2105,0.1952,7.79,7.2,-9.3,0.2981,0.2116,4.0,0.2571,0.9812,0.1833,0.1719,0.2294
2026-08-14,-61.43,-31.76,0.2401,0.2579,0.2275,0.2328,7.73,223.8,-11.3,0.1373,0.0804,3.4,0.2571,0.9812,0.2366,0.2236,0.2408
2026-08-14,-61.43,-10.59,0.2908,0.2037,0.1906,0.292,16.68,311.4,-18.1,0.4291,-0.1613,6.6,0.2571,0.9812,0.2791,0.2514,0.2936
2026-08-14,-61.43,10.59,0.3073,0.2351,0.3358,0.22,11.48,32.5,-7.5,0.3226,0.2866,6.1,0.2571,0.9812,0.2845,0.3521,0.3128
2026-08-14,-61.43,31.76,0.3718,0.3556,0.3471,0.2693,13.22,341.4,-12.6,0.1806,0.0094,4.9,0.2571,0.9812,0.2753,0.2784,0.2796
2026-08-14,-61.43,52.94,0.3134,0.2903,0.3874,0.2669,17.69,203.0,-10.8,0.1886,-0.1627,6.5,0.2571,0.9812,0.3579,0.2976,0.3363
2026-08-14,-61.43,74.12,0.3346,0.3169,0.3499,0.356,8.58,229.0,-5.4,0.414,0.0796,5.7,0.2571,0.9812,0.3453,0.2919,0.3048
2026-08-14,-61.43,95.29,0.3356,0.3937,0.3102,0.2995,6.81,304.3,-9.9,0.2528,-0.2389,5.1,0.2571,0.9812,0.3065,0.3415,0.3483
2026-08-14,-61.43,116.47,0.3703,0.2917,0.3373,0.3465,10.75,180.7,-11.8,0.1004,0.2694,6.8,0.2571,0.9812,0.2857,0.2712,0.2504
2026-08-14,-61.43,137.65,0.2715,0.3163,0.2496,0.248,15.17,147.1,-9.1,0.4143,-0.0883,4.4,0.2571,0.9812,0.3055,0.2428,0.3202
2026-08-14,-61.43,158.82,0.176,0.2176,0.2184,0.2488,6.13,147.6,-8.2,0.377,-0.0427,6.6,0.2571,0.9812,0.2011,0.2189,0.2051
2026-08-14,-61.43,180.0,0.2335,0.1636,0.2161,0.1401,12.4,292.7,-14.3,0.1357,-0.0274,5.0,0.2571,0.9812,0.1522,0.1572,0.0963
2026-08-14,-60.0,-180.0,0.1325,0.1275,0.1707,0.1174,8.19,128.4,-8.8,0.4453,-0.0687,5.1,0.2,0.9812,0.1951,0.1656,0.0677
2026-08-14,-60.0,-158.82,0.0713,0.0409,0.0857,0.1489,12.23,342.7,-9.3,0.0814,0.0796,5.5,0.2,0.9812,0.1588,0.127,0.1169
2026-08-14,-60.0,-137.65,0.0,0.0442,0.0635,0.0822,16.65,120.4,-11.6,0.1613,-0.2046,7.7,0.2,0.9812,0.1275,0.1245,0.1032
2026-08-14,-60.0,-116.47,0.0595,0.0226,0.0414,0.0419,7.46,244.7,-10.7,0.313,0.1308,6.5,0.2,0.9812,0.0336,0.078,0.0925
2026-08-14,-60.0,-95.29,0.0964,0.0821,0.1565,0.0885,7.48,270.1,-8.6,0.3632,-0.1378,5.9,0.2,0.9812,0.0784,0.0736,0.1126
2026-08-14,-60.0,-74.12,0.1172,0.0952,0.1258,0.0742,16.69,60.3,-7.0,0.0808,-0.2985,6.4,0.2,0.9812,0.0741,0.0276,0.0892
2026-08-14,-60.0,-52.94,0.1289,0.1327,0.2058,0.1853,13.01,55.7,-5.1,0.3788,-0.1074,6.3,0.2,0.9812,0.1528,0.1926,0.1237
2026-08-14,-60.0,-31.76,0.1667,0.1055,0.1376,0.2111,14.05,102.6,-7.2,0.3125,-0.4367,6.6,0.2,0.9812,0.2209,0.1959,0.1672
2026-08-14,-60.0,-10.59,0.2564,0.2021,0.2127,0.1526,10.32,183.4,-10.0,0.4191,-0.3946,7.1,0.2,0.9812,0.2303,0.2225,0.2146
2026-08-14,-60.0,10.59,0.2839,0.2225,0.2067,0.2408,10.9,142.5,-13.3,0.068,-0.089,7.2,0.2,0.9812,0.1637,0.1928,0.2254
2026-08-14,-60.0,31.76,0.375,0.2482,0.2369,0.3233,9.6,47.5,-5.3,0.4087,-0.0043,5.8,0.2,0.9812,0.2445,0.306,0.3187
2026-08-14,-60.0,52.94,0.3175,0.2868,0.2724,0.2082,12.03,138.4,-6.6,0.2846,0.0606,6.2,0.2,0.9812,0.273,0.2949,0.2402
2026-08-14,-60.0,74.12,0.2669,0.2942,0.2474,0.3602,10.49,88.7,-8.8,0.4198,0.0072,5.4,0.2,0.9812,0.204,0.2362,0.3153
2026-08-14,-60.0,95.29,0.2487,0.3037,0.2707,0.264,11.97,125.4,-8.8,0.2414,-0.2615,5.9,0.2,0.9812,0.2432,0.2691,0.2615
2026-08-14,-60.0,116.47,0.2172,0.2608,0.1464,0.2405,11.5,77.1,-8.4,0.3796,-0.0671,4.9,0.2,0.9812,0.2853,0.2338,0.216
2026-08-14,-60.0,137.65,0.1892,0.1491,0.195,0.2162,11.44,173.2,-9.0,0.0501,-0.0432,5.1,0.2,0.9812,0.1748,0.1905,0.222
2026-08-14,-60.0,158.82,0.1707,0.1017,0.1849,0.1612,12.03,218.4,-15.5,0.1428,0.388,6.4,0.2,0.9812,0.1508,0.0911,0.1901
2026-08-14,-60.0,180.0,0.1252,0.1,0.1184,0.1427,9.16,94.2,-10.2,0.206,-0.0559,4.9,0.2,0.9812,0.0892,0.1336,0.1959
2026-08-15,-80.0,-180.0,0.8553,0.8139,0.855,0.8841,10.39,198.9,-24.1,0.2149,0.0051,-2.3,1.0,0.9787,0.837,0.9073,0.8095
2026-08-15,-80.0,-158.82,0.7841,0.793,0.7638,0.859,7.69,280.7,-29.9,0.2614,-0.149,-3.3,1.0,0.9787,0.7685,0.8802,0.8131
2026-08-15,-80.0,-137.65,0.7426,0.8463,0.8364,0.8065,12.65,288.0,-25.1,0.3685,-0.0541,-2.1,1.0,0.9787,0.7864,0.7712,0.7636
2026-08-15,-80.0,-116.47,0.9009,0.7394,0.7165,0.8181,13.61,222.0,-24.8,0.2652,-0.3169,-2.8,1.0,0.9787,0.7666,0.7962,0.7774
2026-08-15,-80.0,-95.29,0.7893,0.776,0.7926,0.8187,14.81,144.9,-27.3,0.2915,-0.0161,-2.4,1.0,0.9787,0.8244,0.8021,0.7296
2026-08-15,-80.0,-74.12,0.8146,0.778,0.8168,0.8033,8.64,155.8,-29.0,0.3544,0.3259,-1.8,1.0,0.9787,0.7972,0.8324,0.8316
2026-08-15,-80.0,-52.94,0.9299,0.8772,0.8819,0.8658,9.35,267.9,-24.6,0.2065,0.0848,-1.0,1.0,0.9787,0.8682,0.8533,0.9123
2026-08-15,-80.0,-31.76,0.8746,0.8287,0.8728,0.8834,7.93,34.3,-26.3,0.188,-0.0688,-4.1,1.0,0.9787,0.8469,0.8085,0.8331
2026-08-15,-80.0,-10.59,0.9047,1.0,1.0,0.8528,17.14,262.8,-28.6,0.404,-0.092,-1.4,1.0,0.9787,0.987,0.9897,0.9131
2026-08-15,-80.0,10.59,0.9089,0.9383,1.0,0.8732,15.37,128.1,-22.5,0.0974,0.2276,-1.1,1.0,0.9787,1.0,0.9284,0.9137
2026-08-15,-80.0,31.76,0.9699,1.0,0.9853,1.0,13.01,102.8,-26.3,0.1231,0.028,-2.0,1.0,0.9787,1.0,0.9622,0.93
2026-08-15,-80.0,52.94,0.9767,0.9623,0.9755,0.9655,13.81,304.9,-23.6,0.1582,-0.0307,-3.2,1.0,0.9787,0.9836,0.9468,1.0
2026-08-15,-80.0,74.12,0.9531,0.9642,0.938,1.0,12.34,47.4,-24.7,0.0528,0.2407,-3.0,1.0,0.9787,1.0,1.0,0.9723
2026-08-15,-80.0,95.29,0.924,1.0,0.9801,1.0,10.0,198.4,-27.1,0.1441,-0.1447,-1.3,1.0,0.9787,0.9286,1.0,0.9664
2026-08-15,-80.0,116.47,1.0,0.8738,0.9206,0.9463,9.08,345.1,-27.4,0.427,0.276,-2.6,1.0,0.9787,1.0,0.954,1.0
2026-08-15,-80.0,137.65,0.9088,0.9628,0.9181,0.9272,6.83,56.5,-26.6,0.2389,-0.1427,-1.6,1.0,0.9787,0.9154,0.9522,0.9065
2026-08-15,-80.0,158.82,0.8587,0.8909,0.8565,0.8845,9.63,98.5,-18.1,0.0948,0.1803,-2.9,1.0,0.9787,0.8796,0.8471,0.905
2026-08-15,-80.0,180.0,0.8534,0.8289,0.8479,0.8463,8.77,82.3,-19.0,0.2999,-0.0351,-3.2,1.0,0.9787,0.8093,0.8492,0.8706
2026-08-15,-78.57,-180.0,0.707,0.7484,0.7238,0.8572,12.79,355.9,-22.3,0.3238,0.1937,-2.2,0.9429,0.9787,0.7712,0.7942,0.7713
2026-08-15,-78.57,-158.82,0.76,0.7712,0.7669,0.8552,6.85,145.1,-19.8,0.4258,-0.1961,-1.0,0.9429,0.9787,0.757,0.7314,0.7843
2026-08-15,-78.57,-137.65,0.7529,0.7776,0.7631,0.7452,7.22,359.1,-24.7,0.197,0.144,-1.6,0.9429,0.9787,0.8849,0.7603,0.6863
2026-08-15,-78.57,-116.47,0.7152,0.8103,0.7537,0.7786,12.02,359.1,-18.5,0.1296,0.1276,-2.5,0.9429,0.9787,0.6713,0.721,0.6995
2026-08-15,-78.57,-95.29,0.7889,0.7463,0.8873,0.6967,6.63,210.8,-25.3,0.1267,0.1444,-0.7,0.9429,0.9787,0.7185,0.7843,0.7393
2026-08-15,-78.57,-74.12,0.7963,0.7262,0.8072,0.7257,5.66,116.8,-23.1,0.3492,0.0133,0.9,0.9429,0.9787,0.7786,0.7159,0.7503
2026-08-15,-78.57,-52.94,0.8082,0.7977,0.7469,0.804,6.7,166.6,-21.3,0.0676,-0.0255,-2.8,0.9429,0.9787,0.7604,0.7101,0.87
2026-08-15,-78.57,-31.76,0.8685,0.8154,0.8263,0.7762,9.92,39.8,-23.8,0.2261,0.0154,-2.8,0.9429,0.9787,0.8916,0.8505,0.8734
2026-08-15,-78.57,-10.59,0.8552,0.8599,0.8468,0.8512,10.69,25.9,-16.5,0.2503,0.2458,-2.0,0.9429,0.9787,0.8167,0.824,0.9604
2026-08-15,-78.57,10.59,0.9486,0.8428,0.8907,0.9681,14.93,349.8,-23.6,0.1105,0.0109,-1.9,0.9429,0.9787,0.9373,0.9199,0.835
2026-08-15,-78.57,31.76,0.9378,0.911,0.9207,0.883,10.96,54.1,-28.3,0.1871,0.0827,-1.7,0.9429,0.9787,0.9206,0.8929,0.9102
2026-08-15,-78.57,52.94,0.9252,0.8723,0.9887,0.961,15.34,162.1,-30.3,0.1036,-0.0275,-0.1,0.9429,0.9787,0.8639,0.9086,0.9238
2026-08-15,-78.57,74.12,0.937,1.0,0.9453,0.9291,11.49,25.2,-20.6,0.09,0.023,-3.1,0.9429,0.9787,0.9118,0.9991,0.893
2026-08-15,-78.57,95.29,0.9532,0.9285,0.9568,0.9134,15.1,82.6,-22.9,0.4352,0.0287,-3.2,0.9429,0.9787,0.9271,0.9443,0.9751
2026-08-15,-78.57,116.47,0.9746,0.9037,0.854,0.9354,14.2,167.3,-19.5,0.102,-0.0121,-1.9,0.9429,0.9787,0.8857,0.8741,0.9273
2026-08-15,-78.57,137.65,0.8667,0.8843,0.8653,0.8725,8.09,231.7,-23.4,0.0603,-0.1002,-0.4,0.9429,0.9787,0.848,0.8953,0.7941
2026-08-15,-78.57,158.82,0.7215,0.7834,0.856,0.8106,14.84,66.2,-22.3,0.3709,0.3808,-0.4,0.9429,0.9787,0.8362,0.7868,0.7943
2026-08-15,-78.57,180.0,0.7735,0.7854,0.7405,0.8348,7.19,75.3,-23.9,0.2796,-0.202,-2.2,0.9429,0.9787,0.78,0.8116,0.7217
2026-08-15,-77.14,-180.0,0.7085,0.7873,0.7076,0.7549,7.07,154.2,-22.3,0.123,-0.0727,-0.7,0.8857,0.9787,0.7305,0.7279,0.7214
2026-08-15,-77.14,-158.82,0.7001,0.7476,0.735,0.6674,14.29,184.6,-24.2,0.2584,-0.0777,0.3,0.8857,0.9787,0.7796,0.7285,0.7334
2026-08-15,-77.14,-137.65,0.7474,0.6789,0.7011,0.721,5.2,200.2,-23.5,0.2073,0.1431,-0.7,0.8857,0.9787,0.6896,0.6863,0.6994
2026-08-15,-77.14,-116.47,0.6265,0.6897,0.7178,0.7389,10.53,165.4,-20.9,0.402,0.1083,-0.6,0.8857,0.9787,0.7123,0.683,0.7054
2026-08-15,-77.14,-95.29,0.7081,0.7119,0.7563,0.7346,6.46,79.0,-23.0,0.2587,-0.0689,-0.9,0.8857,0.9787,0.6488,0.7123,0.6752
2026-08-15,-77.14,-74.12,0.7526,0.6611,0.7187,0.706,12.76,356.1,-24.8,0.4013,0.0333,0.7,0.8857,0.9787,0.6755,0.6177,0.7036
2026-08-15,-77.14,-52.94,0.7295,0.6773,0.7921,0.7801,5.52,207.8,-19.2,0.309,0.1105,-0.2,0.8857,0.9787,0.8144,0.723,0.7561
2026-08-15,-77.14,-31.76,0.7937,0.785,0.788,0.874,11.26,266.0,-21.4,0.2638,-0.0156,-1.5,0.8857,0.9787,0.7163,0.749,0.7331
2026-08-15,-77.14,-10.59,0.8308,0.8518,0.8349,0.7729,14.6,227.9,-17.8,0.136,0.1508,-0.5,0.8857,0.9787,0.8022,0.7938,0.7818
2026-08-15,-77.14,10.59,0.8245,0.7969,0.8257,0.8553,16.39,121.2,-20.1,0.2609,-0.1145,-2.0,0.8857,0.9787,0.8478,0.8668,0.843
2026-08-15,-77.14,31.76,0.8944,0.8795,0.8491,0.8812,9.31,266.1,-19.9,0.3436,-0.0711,-1.5,0.8857,0.9787,0.891,0.9023,0.8659
2026-08-15,-77.14,52.94,0.8547,0.8867,0.9097,0.9266,14.97,78.4,-22.6,0.2645,0.0989,-1.5,0.8857,0.9787,0.8638,0.8719,0.872
2026-08-15,-77.14,74.12,0.888,0.8589,0.8468,0.8313,12.81,27.3,-26.8,0.1834,-0.0623,0.2,0.8857,0.9787,0.9044,0.8763,0.915
2026-08-15,-77.14,95.29,0.8959,0.8573,0.9236,0.8878,17.93,137.5,-24.3,0.3849,-0.3663,-0.1,0.8857,0.9787,0.9195,0.8554,0.9001
2026-08-15,-77.14,116.47,0.8308,0.8526,0.8367,0.8553,10.06,260.0,-16.0,0.0994,-0.0206,0.0,0.8857,0.9787,0.8355,0.8383,0.8816
2026-08-15,-77.14,137.65,0.8272,0.8423,0.7475,0.8323,17.72,131.7,-21.1,0.1941,0.1276,-0.7,0.8857,0.9787,0.8425,0.8426,0.8075
2026-08-15,-77.14,158.82,0.7923,0.7915,0.7843,0.7442,12.41,28.1,-22.2,0.1375,-0.1922,-1.0,0.8857,0.9787,0.8165,0.7493,0.7777
2026-08-15,-77.14,180.0,0.7374,0.7997,0.6566,0.7479,11.79,87.0,-29.4,0.4348,0.2721,-2.9,0.8857,0.9787,0.7368,0.7534,0.7886
2026-08-15,-75.71,-180.0,0.7459,0.7385,0.6393,0.6966,11.42,330.0,-21.8,0.3659,0.0277,-0.5,0.8286,0.9787,0.7131,0.7136,0.7015
2026-08-15,-75.71,-158.82,0.6363,0.6234,0.6608,0.6348,9.16,235.8,-23.8,0.2288,-0.0928,0.6,0.8286,0.9787,0.5878,0.678,0.6157
2026-08-15,-75.71,-137.65,0.6333,0.6414,0.6614,0.6226,14.07,22.1,-25.8,0.3703,-0.0996,-0.9,0.8286,0.9787,0.705,0.6508,0.5906
2026-08-15,-75.71,-116.47,0.5673,0.6735,0.5962,0.6956,15.77,292.2,-25.8,0.1598,0.0453,-0.8,0.8286,0.9787,0.6755,0.6223,0.6301
2026-08-15,-75.71,-95.29,0.674,0.6483,0.6475,0.6836,8.56,328.4,-18.5,0.1816,-0.0177,-1.6,0.8286,0.9787,0.6551,0.6982,0.5927
2026-08-15,-75.71,-74.12,0.6479,0.6908,0.6373,0.6142,5.46,24.5,-23.5,0.2536,-0.0494,1.0,0.8286,0.9787,0.683,0.6166,0.7573
2026-08-15,-75.71,-52.94,0.7809,0.6728,0.7086,0.6898,17.14,221.5,-21.8,0.179,-0.0901,-0.3,0.8286,0.9787,0.6696,0.75,0.69
2026-08-15,-75.71,-31.76,0.7682,0.6506,0.7972,0.7183,17.72,18.7,-20.1,0.0762,-0.195,-0.2,0.8286,0.9787,0.7077,0.7271,0.7857
2026-08-15,-75.71,-10.59,0.6945,0.7007,0.7974,0.7278,6.29,54.8,-23.8,0.073,-0.0196,1.6,0.8286,0.9787,0.7453,0.7594,0.8058
2026-08-15,-75.71,10.59,0.7549,0.7872,0.7862,0.7824,5.94,275.9,-23.0,0.1654,0.073,-2.2,0.8286,0.9787,0.8092,0.7209,0.8855
2026-08-15,-75.71,31.76,0.8013,0.8488,0.8404,0.8198,8.0,52.7,-19.9,0.2332,-0.1953,0.6,0.8286,0.9787,0.8746,0.8197,0.8406
2026-08-15,-75.71,52.94,0.8268,0.9248,0.9391,0.8469,15.83,224.4,-25.4,0.257,-0.0151,-0.7,0.8286,0.9787,0.847,0.8548,0.8996
2026-08-15,-75.71,74.12,0.8107,0.7836,0.9161,0.8179,15.24,300.1,-19.6,0.4394,0.2499,-0.5,0.8286,0.9787,0.927,0.8444,0.828
2026-08-15,-75.71,95.29,0.7936,0.8801,0.8477,1.0,16.04,134.5,-23.3,0.3413,-0.0885,0.5,0.8286,0.9787,0.8372,0.8256,0.8433
2026-08-15,-75.71,116.47,0.7804,0.818,0.7577,0.7931,12.72,107.8,-20.2,0.1811,0.094,0.1,0.8286,0.9787,0.8478,0.8177,0.7262
2026-08-15,-75.71,137.65,0.7373,0.7769,0.7277,0.7928,14.98,78.4,-18.8,0.1853,-0.3044,-1.1,0.8286,0.9787,0.7728,0.7213,0.7274
2026-08-15,-75.71,158.82,0.7779,0.7373,0.7621,0.6565,12.33,175.6,-19.7,0.2722,-0.087,-1.0,0.8286,0.9787,0.7253,0.7389,0.7478
2026-08-15,-75.71,180.0,0.7967,0.6458,0.6434,0.706,9.48,231.4,-17.1,0.3016,0.0512,-0.2,0.8286,0.9787,0.6903,0.6857,0.6192
2026-08-15,-74.29,-180.0,0.602,0.5789,0.6508,0.5892,8.79,22.9,-12.5,0.3903,0.2157,1.4,0.7714,0.9787,0.5799,0.6486,0.6597
2026-08-15,-74.29,-158.82,0.7073,0.6545,0.5584,0.6412,13.37,357.4,-20.3,0.3772,-0.065,0.5,0.7714,0.9787,0.61,0.626,0.6283
2026-08-15,-74.29,-137.65,0.6019,0.5928,0.6249,0.6242,15.77,22.5,-16.9,0.2522,-0.0079,0.2,0.7714,0.9787,0.5505,0.5681,0.6204
2026-08-15,-74.29,-116.47,0.6025,0.5496,0.5986,0.5598,8.63,189.5,-21.6,0.4358,0.2466,-0.1,0.7714,0.9787,0.5987,0.5723,0.5231
2026-08-15,-74.29,-95.29,0.6105,0.6509,0.5906,0.6206,12.98,317.7,-23.5,0.2291,0.0049,0.4,0.7714,0.9787,0.5932,0.5489,0.5889
2026-08-15,-74.29,-74.12,0.6206,0.6174,0.6476,0.5974,14.55,101.1,-22.6,0.2508,0.2184,-0.2,0.7714,0.9787,0.647,0.5975,0.729
2026-08-15,-74.29,-52.94,0.6577,0.6367,0.5569,0.5673,7.07,76.1,-20.5,0.1486,-0.1859,1.4,0.7714,0.9787,0.6476,0.6232,0.6989
2026-08-15,-74.29,-31.76,0.6821,0.7244,0.6749,0.6475,7.76,164.4,-20.2,0.1947,-0.2067,0.4,0.7714,0.9787,0.7455,0.6979,0.7174
2026-08-15,-74.29,-10.59,0.7287,0.7395,0.7086,0.704,15.28,14.6,-18.1,0.3855,0.3107,2.0,0.7714,0.9787,0.7156,0.7703,0.7308
2026-08-15,-74.29,10.59,0.7486,0.7653,0.6432,0.7726,10.95,173.1,-19.5,0.2747,0.0559,0.0,0.7714,0.9787,0.7646,0.7274,0.776
2026-08-15,-74.29,31.76,0.8741,0.6736,0.7146,0.7839,6.27,172.3,-24.9,0.3196,-0.083,-1.2,0.7714,0.9787,0.8608,0.7672,0.7827
2026-08-15,-74.29,52.94,0.743,0.8362,0.7906,0.7971,11.35,186.9,-27.5,0.0918,0.2595,0.7,0.7714,0.9787,0.7878,0.7623,0.8135
2026-08-15,-74.29,74.12,0.7631,0.8315,0.7707,0.8122,11.58,90.7,-18.4,0.1024,-0.0713,1.2,0.7714,0.9787,0.7291,0.8135,0.8581
2026-08-15,-74.29,95.29,0.8133,0.8084,0.7537,0.8157,15.3,15.0,-19.9,0.3442,-0.2247,0.8,0.7714,0.9787,0.716,0.7629,0.7464
2026-08-15,-74.29,116.47,0.7208,0.7106,0.7836,0.7181,14.6,94.5,-20.9,0.1285,0.2235,0.6,0.7714,0.9787,0.6956,0.7554,0.772
2026-08-15,-74.29,137.65,0.6469,0.6698,0.7302,0.769,6.43,255.7,-17.4,0.1829,0.0216,0.4,0.7714,0.9787,0.7668,0.7617,0.748
2026-08-15,-74.29,158.82,0.7155,0.6742,0.7155,0.6663,12.83,273.6,-20.5,0.0726,-0.0578,0.9,0.7714,0.9787,0.6661,0.6548,0.613
